,quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
100,CC,jm1-processed,100,0.47,0.45,0.499,5.299996701069176e-06
101,DyS,jm1-processed,100,0.47,0.45,0.11900000000000002,0.04714809999859426
102,HDy,jm1-processed,100,0.47,0.45,0.16899999999999998,0.21385620000364725
103,MAX,jm1-processed,100,0.47,0.45,0.05600000000000001,0.0001917000045068562
104,MS,jm1-processed,100,0.47,0.45,0.30300000000000005,0.025134499999694526
105,PACC,jm1-processed,100,0.47,0.45,0.4699999999999999,0.002870799995434936
106,PCC,jm1-processed,100,0.47,0.45,0.31999999999999995,0.002511200000299141
107,SMM,jm1-processed,100,0.47,0.45,0.17099999999999999,0.00011000000085914508
108,SORD,jm1-processed,100,0.47,0.45,0.15100000000000002,0.6109886999984155
109,X,jm1-processed,100,0.47,0.45,0.09000000000000001,0.0003542000049492344
110,ACC,jm1-processed,100,0.53,0.52,0.13,0.0002542000001994893
111,CC,jm1-processed,100,0.53,0.52,0.429,5.199995939619839e-06
112,DyS,jm1-processed,100,0.53,0.52,0.08600000000000001,0.04664139999658801
113,HDy,jm1-processed,100,0.53,0.52,0.16100000000000003,0.2110774999964633
114,MAX,jm1-processed,100,0.53,0.52,0.142,0.0001916999972308986
115,MS,jm1-processed,100,0.53,0.52,0.10900000000000001,0.025014300001203083
116,PACC,jm1-processed,100,0.53,0.52,0.53,0.0028531000061775558
117,PCC,jm1-processed,100,0.53,0.52,0.253,0.002483899996150285
118,SMM,jm1-processed,100,0.53,0.52,0.091,0.00010850000398932025
119,SORD,jm1-processed,100,0.53,0.52,0.093,0.6078940000006696
120,X,jm1-processed,100,0.53,0.52,0.135,0.00035150000621797517
121,ACC,jm1-processed,100,0.58,0.48,0.267,0.00025430000096093863
122,CC,jm1-processed,100,0.58,0.48,0.388,5.299996701069176e-06
123,DyS,jm1-processed,100,0.58,0.48,0.06799999999999999,0.047258200000214856
124,HDy,jm1-processed,100,0.58,0.48,0.15,0.2138619999968796
125,MAX,jm1-processed,100,0.58,0.48,0.087,0.00019500000053085387
126,MS,jm1-processed,100,0.58,0.48,0.28099999999999997,0.025354599994898308
127,PACC,jm1-processed,100,0.58,0.48,0.58,0.002890700001444202
128,PCC,jm1-processed,100,0.58,0.48,0.211,0.0025226999932783656
129,SMM,jm1-processed,100,0.58,0.48,0.12100000000000002,0.00010869999823626131
130,SORD,jm1-processed,100,0.58,0.48,0.099,0.6117851000017254
131,X,jm1-processed,100,0.58,0.48,0.09599999999999999,0.00035600000410340726
132,ACC,jm1-processed,100,0.63,0.59,0.23399999999999999,0.0002561999936006032
133,CC,jm1-processed,100,0.63,0.59,0.33699999999999997,5.199995939619839e-06
134,DyS,jm1-processed,100,0.63,0.59,0.12100000000000002,0.047174099992844276
135,HDy,jm1-processed,100,0.63,0.59,0.135,0.21463880000374047
136,MAX,jm1-processed,100,0.63,0.59,0.151,0.00019209999300073832
137,MS,jm1-processed,100,0.63,0.59,0.171,0.02511489999596961
138,PACC,jm1-processed,100,0.63,0.59,0.63,0.0028768999982276
139,PCC,jm1-processed,100,0.63,0.59,0.15799999999999997,0.0025377999991178513
140,SMM,jm1-processed,100,0.63,0.59,0.136,0.00010850000398932025
141,SORD,jm1-processed,100,0.63,0.59,0.145,0.6098712999955751
142,X,jm1-processed,100,0.63,0.59,0.162,0.00035460000071907416
143,ACC,jm1-processed,100,0.68,0.41,0.153,0.00025380000442964956
144,CC,jm1-processed,100,0.68,0.41,0.289,5.100002454128116e-06
145,DyS,jm1-processed,100,0.68,0.41,0.096,0.04686059999949066
146,HDy,jm1-processed,100,0.68,0.41,0.15200000000000002,0.21155819999694359
147,MAX,jm1-processed,100,0.68,0.41,0.147,0.00018979999731527641
148,MS,jm1-processed,100,0.68,0.41,0.126,0.024899399999412708
149,PACC,jm1-processed,100,0.68,0.41,0.6799999999999999,0.002852600002370309
150,PCC,jm1-processed,100,0.68,0.41,0.11900000000000002,0.0025033999991137534
151,SMM,jm1-processed,100,0.68,0.41,0.11499999999999999,0.00010650000331224874
152,SORD,jm1-processed,100,0.68,0.41,0.128,0.6102028999957838
153,X,jm1-processed,100,0.68,0.41,0.149,0.00035429999843472615
154,ACC,jm1-processed,100,0.74,0.45,0.2779999999999999,0.00025150000146823004
155,CC,jm1-processed,100,0.74,0.45,0.227,5.400004738476127e-06
156,DyS,jm1-processed,100,0.74,0.45,0.11100000000000002,0.04668900000251597
157,HDy,jm1-processed,100,0.74,0.45,0.11000000000000001,0.2122144000022672
158,MAX,jm1-processed,100,0.74,0.45,0.14600000000000002,0.00019040000188397244
159,MS,jm1-processed,100,0.74,0.45,0.21799999999999997,0.02490589999797521
160,PACC,jm1-processed,100,0.74,0.45,0.74,0.002849799995601643
161,PCC,jm1-processed,100,0.74,0.45,0.05900000000000001,0.002511100006813649
162,SMM,jm1-processed,100,0.74,0.45,0.148,0.00010770000517368317
163,SORD,jm1-processed,100,0.74,0.45,0.143,0.6087079999997513
164,X,jm1-processed,100,0.74,0.45,0.17500000000000002,0.0003544999999576248
165,ACC,jm1-processed,100,0.79,0.66,0.191,0.0002533999941078946
166,CC,jm1-processed,100,0.79,0.66,0.189,5.200003215577453e-06
167,DyS,jm1-processed,100,0.79,0.66,0.091,0.04718770000181394
168,HDy,jm1-processed,100,0.79,0.66,0.089,0.21370710000337567
169,MAX,jm1-processed,100,0.79,0.66,0.1,0.0001908999984152615
170,MS,jm1-processed,100,0.79,0.66,0.144,0.025171000001137145
171,PACC,jm1-processed,100,0.79,0.66,0.79,0.0028653999979724176
172,PCC,jm1-processed,100,0.79,0.66,0.017,0.0025021000037668273
173,SMM,jm1-processed,100,0.79,0.66,0.089,0.00010830000246642157
174,SORD,jm1-processed,100,0.79,0.66,0.101,0.6123322999992524
175,X,jm1-processed,100,0.79,0.66,0.10400000000000001,0.0003519000019878149
176,ACC,jm1-processed,100,0.84,0.86,0.187,0.00025409999943803996
177,CC,jm1-processed,100,0.84,0.86,0.133,5.299996701069176e-06
178,DyS,jm1-processed,100,0.84,0.86,0.10200000000000001,0.046973000004072674
179,HDy,jm1-processed,100,0.84,0.86,0.10400000000000001,0.2136882999984664
180,MAX,jm1-processed,100,0.84,0.86,0.129,0.00018549999367678538
181,MS,jm1-processed,100,0.84,0.86,0.16899999999999998,0.025061799999093637
182,PACC,jm1-processed,100,0.84,0.86,0.8400000000000001,0.002881200001866091
183,PCC,jm1-processed,100,0.84,0.86,0.036,0.0025270000041928142
184,SMM,jm1-processed,100,0.84,0.86,0.14200000000000002,0.00010830000246642157
185,SORD,jm1-processed,100,0.84,0.86,0.131,0.6087302000014461
186,X,jm1-processed,100,0.84,0.86,0.15300000000000002,0.0003540999969118275
187,ACC,jm1-processed,100,0.89,0.9,0.196,0.0002562000008765608
188,CC,jm1-processed,100,0.89,0.9,0.088,5.199995939619839e-06
189,DyS,jm1-processed,100,0.89,0.9,0.10400000000000001,0.047125400000368245
190,HDy,jm1-processed,100,0.89,0.9,0.09100000000000001,0.2132555999996839
191,MAX,jm1-processed,100,0.89,0.9,0.11399999999999999,0.00019070000416832045
192,MS,jm1-processed,100,0.89,0.9,0.17400000000000002,0.025037600003997795
193,PACC,jm1-processed,100,0.89,0.9,0.89,0.0028620000011869706
194,PCC,jm1-processed,100,0.89,0.9,0.07799999999999999,0.002523099996324163
195,SMM,jm1-processed,100,0.89,0.9,0.133,0.0001097999993362464
196,SORD,jm1-processed,100,0.89,0.9,0.125,0.6096608000007109
197,X,jm1-processed,100,0.89,0.9,0.072,0.0003530999965732917
198,ACC,jm1-processed,100,0.95,1.0,0.18,0.00025299999833805487
199,CC,jm1-processed,100,0.95,1.0,0.028999999999999998,5.199995939619839e-06
200,DyS,jm1-processed,100,0.95,1.0,0.08499999999999999,0.04676350000227103
201,HDy,jm1-processed,100,0.95,1.0,0.040999999999999995,0.21191489999910118
202,MAX,jm1-processed,100,0.95,1.0,0.124,0.00019250000332249328
203,MS,jm1-processed,100,0.95,1.0,0.09100000000000001,0.02488590000575641
204,PACC,jm1-processed,100,0.95,1.0,0.9499999999999998,0.0028417000066838227
205,PCC,jm1-processed,100,0.95,1.0,0.137,0.002505099997506477
206,SMM,jm1-processed,100,0.95,1.0,0.099,0.00010809999366756529
207,SORD,jm1-processed,100,0.95,1.0,0.096,0.6080598999978974
208,X,jm1-processed,100,0.95,1.0,0.12600000000000003,0.00035399999615037814
209,ACC,jm1-processed,100,1.0,0.76,0.068,0.0002558000051067211
210,CC,jm1-processed,100,1.0,0.76,0.013000000000000001,5.199995939619839e-06
211,DyS,jm1-processed,100,1.0,0.76,0.069,0.04717559999699006
212,HDy,jm1-processed,100,1.0,0.76,0.03200000000000001,0.21365560000413097
213,MAX,jm1-processed,100,1.0,0.76,0.10700000000000001,0.00019130000146105886
214,MS,jm1-processed,100,1.0,0.76,0.05,0.02517939999961527
215,PACC,jm1-processed,100,1.0,0.76,1.0,0.00286729999788804
216,PCC,jm1-processed,100,1.0,0.76,0.183,0.0025221999967470765
217,SMM,jm1-processed,100,1.0,0.76,0.08299999999999999,0.00010789999942062423
218,SORD,jm1-processed,100,1.0,0.76,0.08199999999999999,0.6117936000009649
219,X,jm1-processed,100,1.0,0.76,0.119,0.0003572999994503334
0,ACC,letter-recognition,100,0.0,0.05,0.2,0.00025380000442964956
1,CC,letter-recognition,100,0.0,0.05,0.9159999999999998,5.000001692678779e-06
2,DyS,letter-recognition,100,0.0,0.05,0.049,0.04833649999636691
3,HDy,letter-recognition,100,0.0,0.05,0.05900000000000001,0.2180149000050733
4,MAX,letter-recognition,100,0.0,0.05,0.049,0.0001899999988381751
5,MS,letter-recognition,100,0.0,0.05,0.159,0.025094199998420663
6,PACC,letter-recognition,100,0.0,0.05,0.0,0.002800100002787076
7,PCC,letter-recognition,100,0.0,0.05,0.718,0.002468099999532569
8,SMM,letter-recognition,100,0.0,0.05,0.06899999999999999,0.00012209999840706587
9,SORD,letter-recognition,100,0.0,0.05,0.051000000000000004,1.1483599999992293
10,X,letter-recognition,100,0.0,0.05,0.049,0.0003628000049502589
11,ACC,letter-recognition,100,0.05,0.08,0.20800000000000002,0.000254299993684981
12,CC,letter-recognition,100,0.05,0.08,0.8720000000000001,5.100002454128116e-06
13,DyS,letter-recognition,100,0.05,0.08,0.049,0.04813119999744231
14,HDy,letter-recognition,100,0.05,0.08,0.048,0.21872520000033546
15,MAX,letter-recognition,100,0.05,0.08,0.044000000000000004,0.00019079999765381217
16,MS,letter-recognition,100,0.05,0.08,0.121,0.025308799995400477
17,PACC,letter-recognition,100,0.05,0.08,0.05,0.002806000004056841
18,PCC,letter-recognition,100,0.05,0.08,0.668,0.0024821999977575615
19,SMM,letter-recognition,100,0.05,0.08,0.07300000000000001,0.00012020000576740131
20,SORD,letter-recognition,100,0.05,0.08,0.07100000000000001,1.141241600002104
21,X,letter-recognition,100,0.05,0.08,0.044000000000000004,0.0003530999965732917
22,ACC,letter-recognition,100,0.11,0.11,0.251,0.0002547999974922277
23,CC,letter-recognition,100,0.11,0.11,0.8140000000000001,5.199995939619839e-06
24,DyS,letter-recognition,100,0.11,0.11,0.05900000000000001,0.04801559999759775
25,HDy,letter-recognition,100,0.11,0.11,0.065,0.21796080000058282
26,MAX,letter-recognition,100,0.11,0.11,0.05900000000000001,0.00018679999629966915
27,MS,letter-recognition,100,0.11,0.11,0.16499999999999998,0.025175700000545476
28,PACC,letter-recognition,100,0.11,0.11,0.11000000000000001,0.0028158000059193
29,PCC,letter-recognition,100,0.11,0.11,0.619,0.002468799997586757
30,SMM,letter-recognition,100,0.11,0.11,0.067,0.0001227999964612536
31,SORD,letter-recognition,100,0.11,0.11,0.052000000000000005,1.1510985999993864
32,X,letter-recognition,100,0.11,0.11,0.05900000000000001,0.00035769999522017315
33,ACC,letter-recognition,100,0.16,0.11,0.184,0.00025599999935366213
34,CC,letter-recognition,100,0.16,0.11,0.767,5.199995939619839e-06
35,DyS,letter-recognition,100,0.16,0.11,0.084,0.04813950000243494
36,HDy,letter-recognition,100,0.16,0.11,0.10800000000000001,0.21732619999966118
37,MAX,letter-recognition,100,0.16,0.11,0.08,0.0001894999950309284
38,MS,letter-recognition,100,0.16,0.11,0.16500000000000004,0.02508549999765819
39,PACC,letter-recognition,100,0.16,0.11,0.15999999999999998,0.002816399995936081
40,PCC,letter-recognition,100,0.16,0.11,0.575,0.0024637000024085864
41,SMM,letter-recognition,100,0.16,0.11,0.096,0.00011989999620709568
42,SORD,letter-recognition,100,0.16,0.11,0.091,1.1450614999994286
43,X,letter-recognition,100,0.16,0.11,0.08,0.000360099998943042
44,ACC,letter-recognition,100,0.21,0.22,0.202,0.00025379999715369195
45,CC,letter-recognition,100,0.21,0.22,0.717,5.099995178170502e-06
46,DyS,letter-recognition,100,0.21,0.22,0.094,0.04786299999977928
47,HDy,letter-recognition,100,0.21,0.22,0.10900000000000001,0.21755359999951907
48,MAX,letter-recognition,100,0.21,0.22,0.10500000000000001,0.000192599996807985
49,MS,letter-recognition,100,0.21,0.22,0.191,0.025207799997588154
50,PACC,letter-recognition,100,0.21,0.22,0.21000000000000002,0.002839700006006751
51,PCC,letter-recognition,100,0.21,0.22,0.5360000000000001,0.0024670999991940334
52,SMM,letter-recognition,100,0.21,0.22,0.092,0.00012260000221431255
53,SORD,letter-recognition,100,0.21,0.22,0.11099999999999999,1.1470423999999184
54,X,letter-recognition,100,0.21,0.22,0.10500000000000001,0.00036440000258153304
55,ACC,letter-recognition,100,0.26,0.11,0.27199999999999996,0.0002558000051067211
56,CC,letter-recognition,100,0.26,0.11,0.666,5.200003215577453e-06
57,DyS,letter-recognition,100,0.26,0.11,0.06400000000000002,0.04808210000192048
58,HDy,letter-recognition,100,0.26,0.11,0.082,0.21800100000109524
59,MAX,letter-recognition,100,0.26,0.11,0.088,0.0001914000022225082
60,MS,letter-recognition,100,0.26,0.11,0.155,0.025099499995121732
61,PACC,letter-recognition,100,0.26,0.11,0.25999999999999995,0.0028227000002516434
62,PCC,letter-recognition,100,0.26,0.11,0.48599999999999993,0.002463299999362789
63,SMM,letter-recognition,100,0.26,0.11,0.088,0.00011999999696854502
64,SORD,letter-recognition,100,0.26,0.11,0.075,1.1437317000018083
65,X,letter-recognition,100,0.26,0.11,0.088,0.0003575000009732321
66,ACC,letter-recognition,100,0.32,0.27,0.242,0.0002569999996921979
67,CC,letter-recognition,100,0.32,0.27,0.608,5.100002454128116e-06
68,DyS,letter-recognition,100,0.32,0.27,0.10200000000000001,0.04809669999667676
69,HDy,letter-recognition,100,0.32,0.27,0.094,0.2183359999980894
70,MAX,letter-recognition,100,0.32,0.27,0.119,0.000192299994523637
71,MS,letter-recognition,100,0.32,0.27,0.135,0.025210900006641168
72,PACC,letter-recognition,100,0.32,0.27,0.31999999999999995,0.002817100001266226
73,PCC,letter-recognition,100,0.32,0.27,0.42699999999999994,0.0024869999979273416
74,SMM,letter-recognition,100,0.32,0.27,0.11600000000000002,0.00012229999992996454
75,SORD,letter-recognition,100,0.32,0.27,0.10500000000000001,1.1506692999973893
76,X,letter-recognition,100,0.32,0.27,0.119,0.0003538000019034371
77,ACC,letter-recognition,100,0.37,0.51,0.35900000000000004,0.0002539999986765906
78,CC,letter-recognition,100,0.37,0.51,0.5640000000000001,5.199995939619839e-06
79,DyS,letter-recognition,100,0.37,0.51,0.074,0.04784289999952307
80,HDy,letter-recognition,100,0.37,0.51,0.091,0.21630249999725493
81,MAX,letter-recognition,100,0.37,0.51,0.11100000000000002,0.0001905999961309135
82,MS,letter-recognition,100,0.37,0.51,0.186,0.025043000001460314
83,PACC,letter-recognition,100,0.37,0.51,0.37,0.0028080999982194044
84,PCC,letter-recognition,100,0.37,0.51,0.389,0.0024550000016461127
85,SMM,letter-recognition,100,0.37,0.51,0.10500000000000001,0.00012070000229869038
86,SORD,letter-recognition,100,0.37,0.51,0.08600000000000001,1.1472584000002826
87,X,letter-recognition,100,0.37,0.51,0.11100000000000002,0.00035599999682744965
88,ACC,letter-recognition,100,0.42,0.41,0.27499999999999997,0.00025610000011511147
89,CC,letter-recognition,100,0.42,0.41,0.5269999999999999,5.299996701069176e-06
90,DyS,letter-recognition,100,0.42,0.41,0.093,0.04797799999505514
91,HDy,letter-recognition,100,0.42,0.41,0.127,0.21557360000588233
92,MAX,letter-recognition,100,0.42,0.41,0.07500000000000001,0.00019020000036107376
93,MS,letter-recognition,100,0.42,0.41,0.198,0.024832199997035787
94,PACC,letter-recognition,100,0.42,0.41,0.42000000000000004,0.0028101999996579252
95,PCC,letter-recognition,100,0.42,0.41,0.351,0.002431000000797212
96,SMM,letter-recognition,100,0.42,0.41,0.096,0.00012170000263722613
97,SORD,letter-recognition,100,0.42,0.41,0.08100000000000002,1.1466411000001244
98,X,letter-recognition,100,0.42,0.41,0.07500000000000001,0.0003662000017357059
99,ACC,letter-recognition,100,0.47,0.22,0.163,0.0002520000052754767
100,CC,letter-recognition,100,0.47,0.22,0.46699999999999997,5.100002454128116e-06
101,DyS,letter-recognition,100,0.47,0.22,0.09200000000000001,0.04786759999842616
102,HDy,letter-recognition,100,0.47,0.22,0.124,0.21470800000679446
103,MAX,letter-recognition,100,0.47,0.22,0.119,0.00018819999968400225
104,MS,letter-recognition,100,0.47,0.22,0.14,0.02499750000424683
105,PACC,letter-recognition,100,0.47,0.22,0.4699999999999999,0.0028012999973725528
106,PCC,letter-recognition,100,0.47,0.22,0.29500000000000004,0.0024373999985982664
107,SMM,letter-recognition,100,0.47,0.22,0.10900000000000001,0.00012029999925289303
108,SORD,letter-recognition,100,0.47,0.22,0.097,1.142701599994325
109,X,letter-recognition,100,0.47,0.22,0.119,0.0003563000063877553
110,ACC,letter-recognition,100,0.53,0.59,0.24699999999999997,0.0002538999979151413
111,CC,letter-recognition,100,0.53,0.59,0.40700000000000003,5.099995178170502e-06
112,DyS,letter-recognition,100,0.53,0.59,0.095,0.04804589999548625
113,HDy,letter-recognition,100,0.53,0.59,0.136,0.21634710000216728
114,MAX,letter-recognition,100,0.53,0.59,0.097,0.00019299999985378236
115,MS,letter-recognition,100,0.53,0.59,0.158,0.02516190000460483
116,PACC,letter-recognition,100,0.53,0.59,0.53,0.0028191000019432977
117,PCC,letter-recognition,100,0.53,0.59,0.246,0.002459799994539935
118,SMM,letter-recognition,100,0.53,0.59,0.092,0.0001216000018757768
119,SORD,letter-recognition,100,0.53,0.59,0.096,1.1494020000027376
120,X,letter-recognition,100,0.53,0.59,0.097,0.00036410000029718503
121,ACC,letter-recognition,100,0.58,0.51,0.14299999999999996,0.0002533000006224029
122,CC,letter-recognition,100,0.58,0.51,0.368,5.199995939619839e-06
123,DyS,letter-recognition,100,0.58,0.51,0.085,0.04814079999778187
124,HDy,letter-recognition,100,0.58,0.51,0.13900000000000004,0.21698660000402015
125,MAX,letter-recognition,100,0.58,0.51,0.11000000000000001,0.000189200000022538
126,MS,letter-recognition,100,0.58,0.51,0.14900000000000002,0.025025999995705206
127,PACC,letter-recognition,100,0.58,0.51,0.58,0.0028175000043120235
128,PCC,letter-recognition,100,0.58,0.51,0.20800000000000002,0.0024667999969096854
129,SMM,letter-recognition,100,0.58,0.51,0.094,0.00012119999882997945
130,SORD,letter-recognition,100,0.58,0.51,0.09500000000000001,1.1543514000004507
131,X,letter-recognition,100,0.58,0.51,0.11000000000000001,0.0003547999949660152
132,ACC,letter-recognition,100,0.63,0.59,0.24700000000000003,0.0002545000024838373
133,CC,letter-recognition,100,0.63,0.59,0.335,5.200003215577453e-06
134,DyS,letter-recognition,100,0.63,0.59,0.13200000000000003,0.04749900000024354
135,HDy,letter-recognition,100,0.63,0.59,0.15699999999999997,0.21537739999621408
136,MAX,letter-recognition,100,0.63,0.59,0.163,0.00019120000069960952
137,MS,letter-recognition,100,0.63,0.59,0.22000000000000003,0.024929100000008475
138,PACC,letter-recognition,100,0.63,0.59,0.63,0.0027791999964392744
139,PCC,letter-recognition,100,0.63,0.59,0.15899999999999997,0.0024358000009669922
140,SMM,letter-recognition,100,0.63,0.59,0.11200000000000003,0.00011899999663000926
141,SORD,letter-recognition,100,0.63,0.59,0.123,1.145624400000088
142,X,letter-recognition,100,0.63,0.59,0.163,0.0003521999969962053
143,ACC,letter-recognition,100,0.68,0.78,0.26399999999999996,0.0002569999996921979
144,CC,letter-recognition,100,0.68,0.78,0.274,5.099995178170502e-06
145,DyS,letter-recognition,100,0.68,0.78,0.086,0.04762330000085058
146,HDy,letter-recognition,100,0.68,0.78,0.11000000000000001,0.21488610000233166
147,MAX,letter-recognition,100,0.68,0.78,0.075,0.00019130000146105886
148,MS,letter-recognition,100,0.68,0.78,0.146,0.02495469999848865
149,PACC,letter-recognition,100,0.68,0.78,0.6799999999999999,0.0028066000013495795
150,PCC,letter-recognition,100,0.68,0.78,0.11400000000000002,0.0024223000000347383
151,SMM,letter-recognition,100,0.68,0.78,0.10900000000000001,0.00012040000001434237
152,SORD,letter-recognition,100,0.68,0.78,0.08499999999999999,1.1510893000013311
153,X,letter-recognition,100,0.68,0.78,0.075,0.00035290000232635066
154,ACC,letter-recognition,100,0.74,0.62,0.22000000000000003,0.00025319999986095354
155,CC,letter-recognition,100,0.74,0.62,0.21700000000000003,5.200003215577453e-06
156,DyS,letter-recognition,100,0.74,0.62,0.09100000000000001,0.0480805999977747
157,HDy,letter-recognition,100,0.74,0.62,0.11099999999999999,0.21769900000072084
158,MAX,letter-recognition,100,0.74,0.62,0.101,0.00019090000569121912
159,MS,letter-recognition,100,0.74,0.62,0.10200000000000001,0.02511669999512378
160,PACC,letter-recognition,100,0.74,0.62,0.74,0.0028157999986433424
161,PCC,letter-recognition,100,0.74,0.62,0.05900000000000001,0.00247759999911068
162,SMM,letter-recognition,100,0.74,0.62,0.078,0.00012110000534448773
163,SORD,letter-recognition,100,0.74,0.62,0.088,1.1494730000049458
164,X,letter-recognition,100,0.74,0.62,0.101,0.0003586000020732172
165,ACC,letter-recognition,100,0.79,1.0,0.158,0.0002533999941078946
166,CC,letter-recognition,100,0.79,1.0,0.174,5.299996701069176e-06
167,DyS,letter-recognition,100,0.79,1.0,0.097,0.04808529999718303
168,HDy,letter-recognition,100,0.79,1.0,0.135,0.21687499999825377
169,MAX,letter-recognition,100,0.79,1.0,0.10499999999999998,0.0001914000022225082
170,MS,letter-recognition,100,0.79,1.0,0.14,0.025269900004786905
171,PACC,letter-recognition,100,0.79,1.0,0.79,0.0028157000051578507
172,PCC,letter-recognition,100,0.79,1.0,0.017,0.002465899997332599
173,SMM,letter-recognition,100,0.79,1.0,0.08,0.00011960000119870529
174,SORD,letter-recognition,100,0.79,1.0,0.08499999999999999,1.1481893000018317
175,X,letter-recognition,100,0.79,1.0,0.10499999999999998,0.000359799996658694
176,ACC,letter-recognition,100,0.84,1.0,0.13999999999999999,0.0002550999997765757
177,CC,letter-recognition,100,0.84,1.0,0.13399999999999998,5.100002454128116e-06
178,DyS,letter-recognition,100,0.84,1.0,0.077,0.048004199998104014
179,HDy,letter-recognition,100,0.84,1.0,0.136,0.21688560000620782
180,MAX,letter-recognition,100,0.84,1.0,0.065,0.00019120000069960952
