climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa
-52,-35,0.13,0.05,0.1,-6,-6,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
396,-26,-0.09,-0.12,0.2,-6,13,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0,0.0,-0.0005
498,-9,-0.1,-0.02,0.0,-6,3,0.0,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
293,10,-0.14,0.12,-0.3,-6,-12,-0.003,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-163,14,-0.17,0.17,-0.8,-7,-19,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-347,-11,0.2,0.03,-0.7,-7,-2,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
325,-16,0.21,-0.08,1.7,-4,8,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
382,-4,0.03,-0.02,1.9,-4,1,-0.012,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-183,7,-0.37,0.18,1.2,-5,-20,-0.009,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-433,-5,-0.38,0.1,0.5,-6,-12,0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-503,-13,-0.35,-0.19,0.1,-6,2,0.004,3.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
524,-14,0.23,-0.15,-0.5,-6,18,0.01,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
382,21,0.11,0.12,0.4,-6,-14,-0.008,0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-58,32,-0.21,0.08,0.5,-6,-8,-0.012,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
17,29,-0.2,-0.08,-0.1,-6,8,0.005,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-266,17,0.07,0.06,-0.2,-6,-6,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
108,-24,0.17,-0.02,-0.5,-6,3,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-90,-22,0.05,0.06,0.2,-6,-6,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
220,-16,0.17,-0.02,-0.6,-7,3,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-72,-4,0.1,0.05,0.6,-5,-6,-0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-91,-5,0.09,0.05,0.7,-5,-6,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-84,-13,-0.25,0.01,0.2,-6,0,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
123,-11,0.1,-0.02,-0.7,-7,2,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-166,-11,0.12,0.05,0.6,-5,-6,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-176,-11,0.11,0.05,0.6,-5,-6,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-205,-18,-0.08,0.01,0.7,-5,-2,-0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-77,-23,-0.22,-0.08,0.4,-6,12,-0.008,-1.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
102,-23,-0.23,-0.12,0.1,-6,14,0.002,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
485,-2,-0.06,-0.07,-0.6,-7,8,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
377,31,0.0,0.06,-0.7,-7,-6,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-527,28,0.05,0.18,-0.6,-6,-19,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-629,9,0.05,0.04,-0.5,-6,0,-0.002,-1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
116,-17,0.11,-0.17,-0.1,-6,19,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
43,-2,0.12,0.05,0.7,-5,-6,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004
37,3,-0.21,0.01,0.1,-6,0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-109,1,0.0,0.05,-0.5,-6,-5,0.005,0.0,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
46,-19,0.16,-0.01,-0.3,-6,2,0.002,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
16,-12,-0.24,0.02,-1.1,-7,-1,-0.001,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
43,-10,-0.09,0.01,-1.9,-8,1,0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-123,-12,0.24,0.06,-1.5,-7,-5,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004
-311,-22,0.13,0.08,-0.9,-7,-8,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-356,-34,0.07,0.02,-0.7,-7,-2,-0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
236,-42,-0.12,-0.1,-1.1,-7,13,0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
65,-29,-0.2,0.09,-1.7,-8,-8,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
50,-29,-0.2,0.09,-1.7,-8,-8,-0.002,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005
-19,-28,0.06,0.04,-1.9,-8,-3,0.013,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
209,-25,0.43,-0.08,-1.1,-7,10,0.009,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
289,-17,0.5,-0.03,-0.2,-6,2,0.002,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
132,-1,0.41,0.06,1.8,-4,-7,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-96,1,0.03,0.07,2.5,-3,-9,-0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-192,-12,-0.44,0.02,1.6,-4,-2,-0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-136,-17,-0.57,-0.04,0.6,-5,4,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
341,-11,0.04,-0.09,-1.2,-7,11,0.015,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
492,9,0.39,-0.02,-0.6,-7,4,0.01,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,-0.0001,0.0,-0.0002
425,20,0.47,0.09,0.1,-6,-15,0.002,0.7,-0.0004,-0.0004,-0.0004,-0.0003,0.0,0.0,-0.0002,0.0,-0.0003
-484,19,-0.3,0.15,0.7,-5,-17,-0.013,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-608,5,-0.41,0.03,0.2,-6,2,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-571,-18,-0.25,-0.02,-0.7,-7,3,0.011,0.0,-0.0002,-0.0002,-0.0002,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-127,-46,0.32,-0.07,-0.4,-6,8,0.006,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-62,-48,0.32,0.01,0.4,-6,1,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-59,-49,0.3,-0.08,0.6,-5,1,-0.004,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
89,-47,-0.13,-0.03,1.0,-5,4,-0.013,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
414,-27,-0.13,-0.06,0.2,-6,7,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-270,-10,0.02,0.12,-0.2,-6,-13,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-331,-29,0.09,0.0,0.1,-6,1,0.002,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
261,-35,0.09,-0.16,0.5,-6,18,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
399,-26,0.07,0.02,0.6,-5,-6,-0.003,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
124,-10,-0.3,0.1,0.3,-6,-10,-0.011,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
105,-10,-0.31,0.1,0.2,-6,-10,-0.011,0.0,-0.0004,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006
-320,-16,-0.26,0.13,-0.9,-7,-14,0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-395,-19,-0.24,0.05,-1.0,-7,-13,0.004,0.6,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0001,0.0,-0.0004
-401,-33,-0.07,-0.01,-1.3,-7,1,0.009,0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003
-402,-44,-0.05,0.02,-1.4,-7,-2,0.0,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
398,-49,0.11,-0.15,-1.2,-7,18,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
578,-33,0.16,-0.07,-1.0,-7,7,0.003,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-134,-9,0.09,0.21,-0.2,-6,-24,-0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-238,-22,-0.12,-0.04,-0.2,-6,4,-0.007,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
313,-21,-0.02,-0.1,-0.6,-7,12,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
432,-9,0.11,-0.03,-0.6,-6,1,0.009,0.5,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
418,1,0.19,0.07,-0.4,-6,-8,0.006,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-189,12,0.13,0.13,0.6,-5,-15,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-299,9,0.1,0.14,0.7,-5,-15,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-452,-14,-0.19,0.03,0.6,-5,-4,-0.009,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-376,-24,-0.3,-0.14,0.3,-6,20,-0.009,0.4,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005
250,-28,-0.06,-0.18,-0.5,-6,20,0.01,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
395,-20,0.06,0.1,-0.5,-6,-12,0.007,-2.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
109,-8,0.17,0.13,-0.1,-6,-13,0.003,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
23,-7,0.19,0.01,0.6,-5,-1,-0.002,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-120,-8,0.07,0.08,0.9,-5,-9,-0.007,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-211,-19,-0.13,0.02,0.9,-5,-2,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
109,-26,-0.07,-0.06,0.2,-6,6,0.002,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
179,-3,0.13,0.04,0.8,-5,-3,-0.006,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-64,7,-0.34,0.04,-1.1,-7,-3,0.001,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-2,2,0.4,0.01,0.7,-5,-2,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003
-128,-3,-0.08,0.05,1.5,-4,-5,-0.016,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
-103,-6,-0.33,-0.05,1.2,-5,9,-0.018,-0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
362,3,-0.27,-0.1,-0.3,-6,12,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
426,20,-0.2,0.03,-0.8,-7,-2,0.003,-0.4,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0,0.0,-0.0004
283,38,0.07,0.07,-1.0,-7,-7,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-663,26,0.26,0.2,0.2,-6,-21,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-700,3,0.25,-0.05,0.6,-5,15,-0.001,-2.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-556,-8,0.25,-0.29,0.9,-5,25,-0.002,3.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
66,-19,0.07,-0.19,1.4,-5,21,-0.009,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
385,11,-0.37,-0.03,0.2,-6,3,-0.004,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-348,17,-0.03,0.13,-1.3,-7,-14,0.008,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-398,-17,0.36,0.01,-0.4,-6,1,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
444,-17,-0.22,-0.12,0.9,-5,13,-0.014,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-283,3,-0.43,0.16,-1.8,-8,-16,0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-446,-5,-0.31,0.13,-2.3,-8,-13,0.013,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
11,-30,0.31,-0.07,-2.3,-8,10,0.004,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
19,-24,0.17,0.05,-0.9,-7,-4,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-102,-29,0.15,0.02,0.4,-6,-3,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004
-103,-31,0.11,-0.07,0.5,-5,4,-0.005,1.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-9,-32,-0.04,0.02,-0.7,-7,-2,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-169,-36,0.19,0.07,-0.5,-6,-7,0.006,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
135,-40,0.28,-0.1,0.6,-5,11,-0.002,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
202,-38,0.27,-0.08,0.8,-5,11,-0.009,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005
-178,-33,-0.4,0.1,0.3,-6,-10,-0.005,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
119,-42,0.09,-0.06,-1.2,-7,7,0.011,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-99,-39,0.27,0.18,-0.8,-7,-19,0.006,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-224,-46,0.35,0.05,-0.1,-6,-4,-0.003,-1.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-103,-53,0.27,-0.09,0.7,-5,9,-0.006,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
39,-54,-0.39,-0.01,0.3,-6,1,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-26,-53,-0.44,0.04,-1.0,-7,-4,0.001,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-56,-54,-0.26,0.03,-1.9,-8,-2,0.009,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
257,-48,0.38,-0.04,-1.5,-7,7,0.007,-0.2,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003
368,-30,0.28,-0.02,-0.3,-6,3,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-51,-15,-0.18,0.12,0.0,-6,-13,-0.011,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
273,-4,0.01,-0.03,-1.6,-8,4,0.005,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
299,-2,0.05,0.04,-1.6,-7,4,0.007,-0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-64,12,0.38,0.08,-0.3,-6,-9,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003
-382,1,0.12,0.11,0.6,-5,-12,-0.011,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-468,-7,0.02,-0.17,0.7,-5,0,-0.01,3.8,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
388,-11,-0.06,-0.1,-0.6,-6,11,0.006,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
444,9,0.1,0.03,-0.5,-6,-2,0.005,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-331,17,0.22,0.21,0.3,-6,-23,0.001,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-491,2,0.24,0.03,0.8,-5,-4,0.0,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-501,-2,0.24,0.01,0.9,-5,-3,0.0,0.5,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003
172,-27,-0.32,-0.07,0.4,-6,8,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-74,-21,-0.3,0.07,-1.0,-7,-10,0.008,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
291,-1,0.12,-0.02,-0.5,-6,3,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-116,10,-0.08,0.11,-0.3,-6,-12,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-6,-2,0.09,-0.03,-0.4,-6,4,0.003,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-151,-9,0.14,0.05,0.8,-5,-4,-0.007,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-157,-10,0.13,0.05,0.9,-5,-4,-0.007,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-75,-22,-0.27,-0.02,0.4,-6,2,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
317,-7,0.22,-0.04,0.1,-6,5,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
350,-3,0.25,0.14,0.3,-6,1,0.005,-2.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
155,5,0.32,0.13,0.8,-5,-15,0.003,0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003
-214,5,0.07,0.18,1.2,-5,-20,-0.016,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
170,-15,-0.09,-0.04,-1.5,-7,6,0.013,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-17,4,0.22,0.04,0.4,-6,-5,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-92,4,0.2,0.23,0.6,-5,-19,-0.004,-3.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-210,2,0.17,0.14,0.7,-5,-19,-0.007,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-454,-5,0.09,0.24,0.8,-5,-28,-0.007,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-571,-27,-0.13,-0.05,0.8,-5,5,-0.012,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
165,-42,-0.31,-0.26,0.1,-6,30,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
665,-28,-0.2,-0.2,-0.5,-6,23,0.009,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-171,13,0.14,0.22,-0.6,-6,-23,0.004,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-60,-3,0.21,-0.08,0.3,-6,9,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
23,-3,0.18,-0.03,0.7,-5,3,-0.004,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-15,-2,0.11,0.04,1.0,-5,-4,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-205,-7,-0.29,0.08,0.8,-5,-9,-0.015,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-253,-11,-0.38,-0.15,0.5,-6,4,-0.007,3.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
121,-14,-0.27,-0.19,-0.4,-6,21,0.009,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
266,11,0.27,0.05,-0.3,-6,-3,0.003,-0.5,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003
-166,16,0.09,0.11,0.6,-5,-12,-0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-233,14,0.07,0.04,0.6,-5,-12,-0.006,0.6,-0.0005,-0.0005,-0.0005,-0.0004,-0.0002,0.0,-0.0001,0.0,-0.0004
-179,7,-0.2,-0.05,0.5,-5,4,-0.014,0.2,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-160,6,-0.24,-0.05,0.4,-6,5,-0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005
-150,5,-0.26,0.02,0.4,-6,5,-0.011,-0.4,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005
-290,-4,-0.13,0.09,-0.2,-6,-9,0.008,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-300,-11,-0.03,-0.02,-0.3,-6,8,0.007,-0.8,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
-244,-33,-0.22,0.01,-0.8,-7,1,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
